"","id","nct_id","result_group_id","ctgov_group_code","time_frame","event_type","default_vocab","default_assessment","subjects_affected","subjects_at_risk","description","event_count","organ_system","adverse_event_term","frequency_threshold","vocab","assessment"
"489",576416515,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"Vascular disorders","Temporal Arteritis",5,"MedDRA 14.0","Systematic Assessment"
"490",576416516,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Vascular disorders","Temporal Arteritis",5,"MedDRA 14.0","Systematic Assessment"
"491",576416517,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"Vascular disorders","Thrombosis",5,"MedDRA 14.0","Systematic Assessment"
"492",576416518,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Vascular disorders","Thrombosis",5,"MedDRA 14.0","Systematic Assessment"
"493",576416519,"NCT00626548",60042164,"EG000",NA,"serious",NA,NA,0,703,NA,NA,"Vascular disorders","twqVenous Thrombosis",5,"MedDRA 14.0","Systematic Assessment"
"494",576416520,"NCT00626548",60042165,"EG001",NA,"serious",NA,NA,1,712,NA,NA,"Vascular disorders","twqVenous Thrombosis",5,"MedDRA 14.0","Systematic Assessment"
"495",576416521,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,46,703,NA,NA,"Blood and lymphatic system disorders","Anaemia",5,"MedDRA 14.0","Systematic Assessment"
"496",576416522,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,23,712,NA,NA,"Blood and lymphatic system disorders","Anaemia",5,"MedDRA 14.0","Systematic Assessment"
"497",576416523,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,64,703,NA,NA,"Gastrointestinal disorders","Constipation",5,"MedDRA 14.0","Systematic Assessment"
"498",576416524,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,76,712,NA,NA,"Gastrointestinal disorders","Constipation",5,"MedDRA 14.0","Systematic Assessment"
"499",576416525,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,46,703,NA,NA,"Gastrointestinal disorders","Diarrhoea",5,"MedDRA 14.0","Systematic Assessment"
"500",576416526,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,63,712,NA,NA,"Gastrointestinal disorders","Diarrhoea",5,"MedDRA 14.0","Systematic Assessment"
"501",576416527,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,59,703,NA,NA,"Gastrointestinal disorders","Nausea",5,"MedDRA 14.0","Systematic Assessment"
"502",576416528,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,61,712,NA,NA,"Gastrointestinal disorders","Nausea",5,"MedDRA 14.0","Systematic Assessment"
"503",576416529,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,268,703,NA,NA,"General disorders","Oedema Peripheral",5,"MedDRA 14.0","Systematic Assessment"
"504",576416530,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,88,712,NA,NA,"General disorders","Oedema Peripheral",5,"MedDRA 14.0","Systematic Assessment"
"505",576416531,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,71,703,NA,NA,"General disorders","Fatigue",5,"MedDRA 14.0","Systematic Assessment"
"506",576416532,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,79,712,NA,NA,"General disorders","Fatigue",5,"MedDRA 14.0","Systematic Assessment"
"507",576416533,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,35,703,NA,NA,"General disorders","Asthenia",5,"MedDRA 14.0","Systematic Assessment"
"508",576416534,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,43,712,NA,NA,"General disorders","Asthenia",5,"MedDRA 14.0","Systematic Assessment"
"509",576416535,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,56,703,NA,NA,"Infections and infestations","Rhinitis",5,"MedDRA 14.0","Systematic Assessment"
"510",576416536,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,17,712,NA,NA,"Infections and infestations","Rhinitis",5,"MedDRA 14.0","Systematic Assessment"
"511",576416537,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,43,703,NA,NA,"Infections and infestations","Urinary Tract Infection",5,"MedDRA 14.0","Systematic Assessment"
"512",576416538,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,54,712,NA,NA,"Infections and infestations","Urinary Tract Infection",5,"MedDRA 14.0","Systematic Assessment"
"513",576416539,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,34,703,NA,NA,"Infections and infestations","Nasopharyngitis",5,"MedDRA 14.0","Systematic Assessment"
"514",576416540,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,45,712,NA,NA,"Infections and infestations","Nasopharyngitis",5,"MedDRA 14.0","Systematic Assessment"
"515",576416541,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,40,703,NA,NA,"Metabolism and nutrition disorders","Decreased Appetite",5,"MedDRA 14.0","Systematic Assessment"
"516",576416542,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,33,712,NA,NA,"Metabolism and nutrition disorders","Decreased Appetite",5,"MedDRA 14.0","Systematic Assessment"
"517",576416543,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,40,703,NA,NA,"Musculoskeletal and connective tissue disorders","Arthralgia",5,"MedDRA 14.0","Systematic Assessment"
"518",576416544,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,54,712,NA,NA,"Musculoskeletal and connective tissue disorders","Arthralgia",5,"MedDRA 14.0","Systematic Assessment"
"519",576416545,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,33,703,NA,NA,"Musculoskeletal and connective tissue disorders","Back Pain",5,"MedDRA 14.0","Systematic Assessment"
"520",576416546,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,49,712,NA,NA,"Musculoskeletal and connective tissue disorders","Back Pain",5,"MedDRA 14.0","Systematic Assessment"
"521",576416547,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,188,703,NA,NA,"Nervous system disorders","Headache",5,"MedDRA 14.0","Systematic Assessment"
"522",576416548,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,82,712,NA,NA,"Nervous system disorders","Headache",5,"MedDRA 14.0","Systematic Assessment"
"523",576416549,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,46,703,NA,NA,"Nervous system disorders","Dizziness",5,"MedDRA 14.0","Systematic Assessment"
"524",576416550,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,39,712,NA,NA,"Nervous system disorders","Dizziness",5,"MedDRA 14.0","Systematic Assessment"
"525",576416551,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,23,703,NA,NA,"Renal and urinary disorders","Haematuria",5,"MedDRA 14.0","Systematic Assessment"
"526",576416552,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,36,712,NA,NA,"Renal and urinary disorders","Haematuria",5,"MedDRA 14.0","Systematic Assessment"
"527",576416553,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,176,703,NA,NA,"Respiratory, thoracic and mediastinal disorders","Nasal Congestion",5,"MedDRA 14.0","Systematic Assessment"
"528",576416554,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,39,712,NA,NA,"Respiratory, thoracic and mediastinal disorders","Nasal Congestion",5,"MedDRA 14.0","Systematic Assessment"
"529",576416555,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,49,703,NA,NA,"Respiratory, thoracic and mediastinal disorders","Dyspnoea",5,"MedDRA 14.0","Systematic Assessment"
"530",576416556,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,33,712,NA,NA,"Respiratory, thoracic and mediastinal disorders","Dyspnoea",5,"MedDRA 14.0","Systematic Assessment"
"531",576416557,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,48,703,NA,NA,"Respiratory, thoracic and mediastinal disorders","Nasal Obstruction",5,"MedDRA 14.0","Systematic Assessment"
"532",576416558,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,4,712,NA,NA,"Respiratory, thoracic and mediastinal disorders","Nasal Obstruction",5,"MedDRA 14.0","Systematic Assessment"
"533",576416559,"NCT00626548",60042164,"EG000",NA,"other",NA,NA,36,703,NA,NA,"Respiratory, thoracic and mediastinal disorders","Cough",5,"MedDRA 14.0","Systematic Assessment"
"534",576416560,"NCT00626548",60042165,"EG001",NA,"other",NA,NA,34,712,NA,NA,"Respiratory, thoracic and mediastinal disorders","Cough",5,"MedDRA 14.0","Systematic Assessment"
"535",582713317,"NCT00708942",60571171,"EG000",NA,"serious",NA,NA,1,47,NA,1,"Injury, poisoning and procedural complications","Jaw fracture",4,NA,NA
"536",582713318,"NCT00708942",60571172,"EG001",NA,"serious",NA,NA,0,12,NA,0,"Injury, poisoning and procedural complications","Jaw fracture",4,NA,NA
"537",582713319,"NCT00708942",60571173,"EG002",NA,"serious",NA,NA,0,11,NA,0,"Injury, poisoning and procedural complications","Jaw fracture",4,NA,NA
"538",582713320,"NCT00708942",60571174,"EG003",NA,"serious",NA,NA,0,10,NA,0,"Injury, poisoning and procedural complications","Jaw fracture",4,NA,NA
"539",582713321,"NCT00708942",60571175,"EG004",NA,"serious",NA,NA,0,3,NA,0,"Injury, poisoning and procedural complications","Jaw fracture",4,NA,NA
"540",582713322,"NCT00708942",60571171,"EG000",NA,"serious",NA,NA,1,47,NA,1,"Psychiatric disorders","Schizophrenia",4,NA,NA
"541",582713323,"NCT00708942",60571172,"EG001",NA,"serious",NA,NA,0,12,NA,0,"Psychiatric disorders","Schizophrenia",4,NA,NA
"542",582713324,"NCT00708942",60571173,"EG002",NA,"serious",NA,NA,0,11,NA,0,"Psychiatric disorders","Schizophrenia",4,NA,NA
"543",582713325,"NCT00708942",60571174,"EG003",NA,"serious",NA,NA,0,10,NA,0,"Psychiatric disorders","Schizophrenia",4,NA,NA
"544",582713326,"NCT00708942",60571175,"EG004",NA,"serious",NA,NA,0,3,NA,0,"Psychiatric disorders","Schizophrenia",4,NA,NA
"545",582713327,"NCT00708942",60571171,"EG000",NA,"serious",NA,NA,1,47,NA,1,"General disorders","Concomitant disease aggravated",4,NA,NA
"546",582713328,"NCT00708942",60571172,"EG001",NA,"serious",NA,NA,0,12,NA,0,"General disorders","Concomitant disease aggravated",4,NA,NA
"547",582713329,"NCT00708942",60571173,"EG002",NA,"serious",NA,NA,0,11,NA,0,"General disorders","Concomitant disease aggravated",4,NA,NA
"548",582713330,"NCT00708942",60571174,"EG003",NA,"serious",NA,NA,0,10,NA,0,"General disorders","Concomitant disease aggravated",4,NA,NA
"549",582713331,"NCT00708942",60571175,"EG004",NA,"serious",NA,NA,0,3,NA,0,"General disorders","Concomitant disease aggravated",4,NA,NA
"550",582713332,"NCT00708942",60571171,"EG000",NA,"serious",NA,NA,0,47,NA,0,"Psychiatric disorders","Depression",4,NA,NA
"551",582713333,"NCT00708942",60571172,"EG001",NA,"serious",NA,NA,0,12,NA,0,"Psychiatric disorders","Depression",4,NA,NA
"552",582713334,"NCT00708942",60571173,"EG002",NA,"serious",NA,NA,1,11,NA,1,"Psychiatric disorders","Depression",4,NA,NA
"553",582713335,"NCT00708942",60571174,"EG003",NA,"serious",NA,NA,0,10,NA,0,"Psychiatric disorders","Depression",4,NA,NA
"554",582713336,"NCT00708942",60571175,"EG004",NA,"serious",NA,NA,0,3,NA,0,"Psychiatric disorders","Depression",4,NA,NA
"555",582713337,"NCT00708942",60571171,"EG000",NA,"other",NA,NA,2,47,NA,2,"Reproductive system and breast disorders","Uterine pain",4,"MedDRA 14.1","Systematic Assessment"
"556",582713338,"NCT00708942",60571172,"EG001",NA,"other",NA,NA,1,12,NA,1,"Reproductive system and breast disorders","Uterine pain",4,"MedDRA 14.1","Systematic Assessment"
"557",582713339,"NCT00708942",60571173,"EG002",NA,"other",NA,NA,0,11,NA,0,"Reproductive system and breast disorders","Uterine pain",4,"MedDRA 14.1","Systematic Assessment"
"558",582713340,"NCT00708942",60571174,"EG003",NA,"other",NA,NA,0,10,NA,0,"Reproductive system and breast disorders","Uterine pain",4,"MedDRA 14.1","Systematic Assessment"
"559",582713341,"NCT00708942",60571175,"EG004",NA,"other",NA,NA,0,3,NA,0,"Reproductive system and breast disorders","Uterine pain",4,"MedDRA 14.1","Systematic Assessment"
"560",582713342,"NCT00708942",60571171,"EG000",NA,"other",NA,NA,2,47,NA,2,"General disorders","Pain",4,NA,"Systematic Assessment"
"561",582713343,"NCT00708942",60571172,"EG001",NA,"other",NA,NA,0,12,NA,0,"General disorders","Pain",4,NA,"Systematic Assessment"
"562",582713344,"NCT00708942",60571173,"EG002",NA,"other",NA,NA,0,11,NA,0,"General disorders","Pain",4,NA,"Systematic Assessment"
"563",582713345,"NCT00708942",60571174,"EG003",NA,"other",NA,NA,0,10,NA,0,"General disorders","Pain",4,NA,"Systematic Assessment"
"564",582713346,"NCT00708942",60571175,"EG004",NA,"other",NA,NA,0,3,NA,0,"General disorders","Pain",4,NA,"Systematic Assessment"
"565",582713347,"NCT00708942",60571171,"EG000",NA,"other",NA,NA,2,47,NA,2,"Infections and infestations","Vaginal infection",4,NA,"Systematic Assessment"
"566",582713348,"NCT00708942",60571172,"EG001",NA,"other",NA,NA,0,12,NA,0,"Infections and infestations","Vaginal infection",4,NA,"Systematic Assessment"
"567",582713349,"NCT00708942",60571173,"EG002",NA,"other",NA,NA,0,11,NA,0,"Infections and infestations","Vaginal infection",4,NA,"Systematic Assessment"
"568",582713350,"NCT00708942",60571174,"EG003",NA,"other",NA,NA,0,10,NA,0,"Infections and infestations","Vaginal infection",4,NA,"Systematic Assessment"
"569",582713351,"NCT00708942",60571175,"EG004",NA,"other",NA,NA,0,3,NA,0,"Infections and infestations","Vaginal infection",4,NA,"Systematic Assessment"
"570",582713352,"NCT00708942",60571171,"EG000",NA,"other",NA,NA,3,47,NA,4,"Musculoskeletal and connective tissue disorders","Muscle spasms",4,NA,"Systematic Assessment"
"571",582713353,"NCT00708942",60571172,"EG001",NA,"other",NA,NA,0,12,NA,0,"Musculoskeletal and connective tissue disorders","Muscle spasms",4,NA,"Systematic Assessment"
"572",582713354,"NCT00708942",60571173,"EG002",NA,"other",NA,NA,0,11,NA,0,"Musculoskeletal and connective tissue disorders","Muscle spasms",4,NA,"Systematic Assessment"
"573",582713355,"NCT00708942",60571174,"EG003",NA,"other",NA,NA,0,10,NA,0,"Musculoskeletal and connective tissue disorders","Muscle spasms",4,NA,"Systematic Assessment"
"574",582713356,"NCT00708942",60571175,"EG004",NA,"other",NA,NA,0,3,NA,0,"Musculoskeletal and connective tissue disorders","Muscle spasms",4,NA,"Systematic Assessment"
"575",582713357,"NCT00708942",60571171,"EG000",NA,"other",NA,NA,2,47,NA,2,"Vascular disorders","Haemorrhage",4,NA,"Systematic Assessment"
"576",582713358,"NCT00708942",60571172,"EG001",NA,"other",NA,NA,0,12,NA,0,"Vascular disorders","Haemorrhage",4,NA,"Systematic Assessment"
"577",582713359,"NCT00708942",60571173,"EG002",NA,"other",NA,NA,0,11,NA,0,"Vascular disorders","Haemorrhage",4,NA,"Systematic Assessment"
"578",582713360,"NCT00708942",60571174,"EG003",NA,"other",NA,NA,0,10,NA,0,"Vascular disorders","Haemorrhage",4,NA,"Systematic Assessment"
"579",582713361,"NCT00708942",60571175,"EG004",NA,"other",NA,NA,0,3,NA,0,"Vascular disorders","Haemorrhage",4,NA,"Systematic Assessment"
"580",582713362,"NCT00708942",60571171,"EG000",NA,"other",NA,NA,0,47,NA,0,"Infections and infestations","Influenza",4,NA,"Systematic Assessment"
"581",582713363,"NCT00708942",60571172,"EG001",NA,"other",NA,NA,1,12,NA,1,"Infections and infestations","Influenza",4,NA,"Systematic Assessment"
"582",582713364,"NCT00708942",60571173,"EG002",NA,"other",NA,NA,0,11,NA,0,"Infections and infestations","Influenza",4,NA,"Systematic Assessment"
"583",582713365,"NCT00708942",60571174,"EG003",NA,"other",NA,NA,1,10,NA,1,"Infections and infestations","Influenza",4,NA,"Systematic Assessment"
"584",582713366,"NCT00708942",60571175,"EG004",NA,"other",NA,NA,0,3,NA,0,"Infections and infestations","Influenza",4,NA,"Systematic Assessment"
"585",582713367,"NCT00708942",60571171,"EG000",NA,"other",NA,NA,2,47,NA,3,"Nervous system disorders","Headache",4,NA,"Systematic Assessment"
"586",582713368,"NCT00708942",60571172,"EG001",NA,"other",NA,NA,1,12,NA,1,"Nervous system disorders","Headache",4,NA,"Systematic Assessment"
"587",582713369,"NCT00708942",60571173,"EG002",NA,"other",NA,NA,0,11,NA,0,"Nervous system disorders","Headache",4,NA,"Systematic Assessment"
"588",582713370,"NCT00708942",60571174,"EG003",NA,"other",NA,NA,1,10,NA,1,"Nervous system disorders","Headache",4,NA,"Systematic Assessment"
"589",582713371,"NCT00708942",60571175,"EG004",NA,"other",NA,NA,1,3,NA,1,"Nervous system disorders","Headache",4,NA,"Systematic Assessment"
"590",582713372,"NCT00708942",60571171,"EG000",NA,"other",NA,NA,0,47,NA,0,"Infections and infestations","Urinary tract infection",4,NA,"Systematic Assessment"
"591",582713373,"NCT00708942",60571172,"EG001",NA,"other",NA,NA,1,12,NA,1,"Infections and infestations","Urinary tract infection",4,NA,"Systematic Assessment"
"592",582713374,"NCT00708942",60571173,"EG002",NA,"other",NA,NA,0,11,NA,0,"Infections and infestations","Urinary tract infection",4,NA,"Systematic Assessment"
"593",582713375,"NCT00708942",60571174,"EG003",NA,"other",NA,NA,0,10,NA,0,"Infections and infestations","Urinary tract infection",4,NA,"Systematic Assessment"
"594",582713376,"NCT00708942",60571175,"EG004",NA,"other",NA,NA,0,3,NA,0,"Infections and infestations","Urinary tract infection",4,NA,"Systematic Assessment"
"595",582713377,"NCT00708942",60571171,"EG000",NA,"other",NA,NA,0,47,NA,0,"Vascular disorders","Hypertension",4,NA,"Systematic Assessment"
"596",582713378,"NCT00708942",60571172,"EG001",NA,"other",NA,NA,0,12,NA,0,"Vascular disorders","Hypertension",4,NA,"Systematic Assessment"
"597",582713379,"NCT00708942",60571173,"EG002",NA,"other",NA,NA,1,11,NA,1,"Vascular disorders","Hypertension",4,NA,"Systematic Assessment"
"598",582713380,"NCT00708942",60571174,"EG003",NA,"other",NA,NA,0,10,NA,0,"Vascular disorders","Hypertension",4,NA,"Systematic Assessment"
"599",582713381,"NCT00708942",60571175,"EG004",NA,"other",NA,NA,0,3,NA,0,"Vascular disorders","Hypertension",4,NA,"Systematic Assessment"
"600",582713382,"NCT00708942",60571171,"EG000",NA,"other",NA,NA,2,47,NA,2,"Reproductive system and breast disorders","Dysmenorrhoea",4,NA,"Systematic Assessment"
"601",582713383,"NCT00708942",60571172,"EG001",NA,"other",NA,NA,0,12,NA,0,"Reproductive system and breast disorders","Dysmenorrhoea",4,NA,"Systematic Assessment"
"602",582713384,"NCT00708942",60571173,"EG002",NA,"other",NA,NA,0,11,NA,0,"Reproductive system and breast disorders","Dysmenorrhoea",4,NA,"Systematic Assessment"
"603",582713385,"NCT00708942",60571174,"EG003",NA,"other",NA,NA,0,10,NA,0,"Reproductive system and breast disorders","Dysmenorrhoea",4,NA,"Systematic Assessment"
"604",582713386,"NCT00708942",60571175,"EG004",NA,"other",NA,NA,0,3,NA,0,"Reproductive system and breast disorders","Dysmenorrhoea",4,NA,"Systematic Assessment"
"605",582713387,"NCT00708942",60571171,"EG000",NA,"other",NA,NA,2,47,NA,2,"Immune system disorders","Seasonal allergy",4,NA,"Systematic Assessment"
"606",582713388,"NCT00708942",60571172,"EG001",NA,"other",NA,NA,0,12,NA,0,"Immune system disorders","Seasonal allergy",4,NA,"Systematic Assessment"
"607",582713389,"NCT00708942",60571173,"EG002",NA,"other",NA,NA,0,11,NA,0,"Immune system disorders","Seasonal allergy",4,NA,"Systematic Assessment"
"608",582713390,"NCT00708942",60571174,"EG003",NA,"other",NA,NA,0,10,NA,0,"Immune system disorders","Seasonal allergy",4,NA,"Systematic Assessment"
"609",582713391,"NCT00708942",60571175,"EG004",NA,"other",NA,NA,0,3,NA,0,"Immune system disorders","Seasonal allergy",4,NA,"Systematic Assessment"
"610",582713392,"NCT00708942",60571171,"EG000",NA,"other",NA,NA,0,47,NA,0,"General disorders","Discomfort",4,NA,"Systematic Assessment"
"611",582713393,"NCT00708942",60571172,"EG001",NA,"other",NA,NA,0,12,NA,0,"General disorders","Discomfort",4,NA,"Systematic Assessment"
"612",582713394,"NCT00708942",60571173,"EG002",NA,"other",NA,NA,0,11,NA,0,"General disorders","Discomfort",4,NA,"Systematic Assessment"
"613",582713395,"NCT00708942",60571174,"EG003",NA,"other",NA,NA,1,10,NA,1,"General disorders","Discomfort",4,NA,"Systematic Assessment"
"614",582713396,"NCT00708942",60571175,"EG004",NA,"other",NA,NA,0,3,NA,0,"General disorders","Discomfort",4,NA,"Systematic Assessment"
"615",582713397,"NCT00708942",60571171,"EG000",NA,"other",NA,NA,0,47,NA,0,"Musculoskeletal and connective tissue disorders","Back pain",4,NA,"Systematic Assessment"
"616",582713398,"NCT00708942",60571172,"EG001",NA,"other",NA,NA,0,12,NA,0,"Musculoskeletal and connective tissue disorders","Back pain",4,NA,"Systematic Assessment"
