nct_id,ctgov_group_code,time_frame,event_type,default_vocab,default_assessment,subjects_affected,subjects_at_risk,description,event_count,adverse_event_term,frequency_threshold,vocab,assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Tracheostomy malfunction,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Transfusion reaction,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Transfusion reaction,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,0,434,NA,0,Traumatic fracture,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Traumatic fracture,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Traumatic haematoma,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Traumatic haematoma,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Upper limb fracture,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Upper limb fracture,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Wound,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Wound,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Wrong technique in drug usage process,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Wrong technique in drug usage process,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,4,434,NA,4,Activated partial thromboplastin time prolonged,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Activated partial thromboplastin time prolonged,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Bacteria stool identified,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Bacteria stool identified,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,0,434,NA,0,Blood albumin abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Blood albumin abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Blood alkaline phosphatase increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Blood alkaline phosphatase increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,0,434,NA,0,Blood cholesterol increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Blood cholesterol increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,0,434,NA,0,Blood creatine phosphokinase increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Blood creatine phosphokinase increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,2,434,NA,2,Blood creatinine increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Blood creatinine increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,0,434,NA,0,Blood culture positive,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Blood culture positive,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Blood electrolytes abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Blood electrolytes abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,0,434,NA,0,Blood fibrinogen decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Blood fibrinogen decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,0,434,NA,0,Blood fibrinogen increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Blood fibrinogen increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,0,434,NA,0,Blood glucose abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Blood glucose abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Blood glucose increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Blood glucose increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Blood lactate dehydrogenase increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Blood lactate dehydrogenase increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,8,434,NA,8,Blood magnesium decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,3,222,NA,3,Blood magnesium decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,2,434,NA,2,Blood phosphorus decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,2,222,NA,2,Blood phosphorus decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,2,434,NA,2,Blood potassium decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Blood potassium decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Blood pressure decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Blood pressure decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,2,434,NA,2,Blood pressure increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,2,222,NA,2,Blood pressure increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Blood test abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Blood test abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Blood thyroid stimulating hormone decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Blood thyroid stimulating hormone decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Blood urea abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Blood urea abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Blood urea increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Blood urea increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,6,434,NA,6,Body temperature increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,2,222,NA,3,Body temperature increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Breath sounds abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,3,Breath sounds abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,C-reactive protein increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,C-reactive protein increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Cardiac enzymes increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Cardiac enzymes increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,0,434,NA,0,Cardiac stress test abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Cardiac stress test abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,0,434,NA,0,Chest X-ray abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Chest X-ray abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,3,434,NA,3,Computerised tomogram abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Computerised tomogram abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,0,434,NA,0,Culture urine positive,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Culture urine positive,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Drug level fluctuating,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Drug level fluctuating,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,0,434,NA,0,Electrocardiogram ST segment abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Electrocardiogram ST segment abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Electrocardiogram ST segment depression,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Electrocardiogram ST segment depression,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Electrocardiogram ST segment elevation,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Electrocardiogram ST segment elevation,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,0,434,NA,0,Electroencephalogram abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Electroencephalogram abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Free prostate-specific antigen increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Free prostate-specific antigen increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,0,434,NA,0,Full blood count abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Full blood count abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,3,434,NA,3,Haematocrit decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Haematocrit decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Haematology test abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Haematology test abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Haemoglobin,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Haemoglobin,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Haemoglobin abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Haemoglobin abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,8,434,NA,9,Haemoglobin decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,2,222,NA,2,Haemoglobin decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Heart rate decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Heart rate decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Inspiratory capacity decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Inspiratory capacity decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,International normalised ratio increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,International normalised ratio increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Myoglobin blood increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Myoglobin blood increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,NIH stroke scale score increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,2,222,NA,2,NIH stroke scale score increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Neurological examination abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Neurological examination abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,3,434,NA,3,Oxygen saturation decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Oxygen saturation decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Platelet count decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Platelet count decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Platelet count increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Platelet count increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Prothrombin time prolonged,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Prothrombin time prolonged,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Pulmonary function test decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Pulmonary function test decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,3,434,NA,3,Red blood cell count decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Red blood cell count decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Red blood cell sedimentation rate increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Red blood cell sedimentation rate increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Residual urine volume,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Residual urine volume,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Scan with contrast abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Scan with contrast abnormal,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Troponin I increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Troponin I increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,10,434,NA,10,Troponin increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,3,222,NA,3,Troponin increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Urine output decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,2,222,NA,2,Urine output decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Urine output increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Urine output increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,0,434,NA,0,Venous pressure jugular increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Venous pressure jugular increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,2,434,NA,2,Weight decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Weight decreased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Weight increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Weight increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,13,434,NA,13,White blood cell count increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,3,222,NA,3,White blood cell count increased,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Anorexia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,2,222,NA,2,Anorexia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Appetite disorder,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Appetite disorder,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,5,434,NA,5,Dehydration,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,3,222,NA,3,Dehydration,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,3,434,NA,3,Diabetes mellitus,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,2,222,NA,2,Diabetes mellitus,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,2,434,NA,2,Diabetes mellitus non-insulin-dependent,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Diabetes mellitus non-insulin-dependent,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,23,434,NA,25,Electrolyte imbalance,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,7,222,NA,7,Electrolyte imbalance,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Fluid imbalance,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Fluid imbalance,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,0,434,NA,0,Fluid overload,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Fluid overload,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,0,434,NA,0,Fluid retention,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,2,222,NA,2,Fluid retention,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,3,434,NA,3,Gout,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,3,222,NA,3,Gout,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Hyperammonaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Hyperammonaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Hyperchloraemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Hyperchloraemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,3,434,NA,3,Hypercholesterolaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Hypercholesterolaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,31,434,NA,31,Hyperglycaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,11,222,NA,11,Hyperglycaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Hyperhomocysteinaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Hyperhomocysteinaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,2,434,NA,2,Hyperkalaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,2,222,NA,2,Hyperkalaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,5,434,NA,5,Hyperlipidaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,10,222,NA,10,Hyperlipidaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,3,434,NA,3,Hypernatraemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,3,222,NA,3,Hypernatraemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,3,434,NA,3,Hypoalbuminaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Hypoalbuminaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,8,434,NA,8,Hypocalcaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Hypocalcaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,5,434,NA,5,Hypoglycaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,1,222,NA,1,Hypoglycaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,40,434,NA,40,Hypokalaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,18,222,NA,20,Hypokalaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,3,434,NA,3,Hypomagnesaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Hypomagnesaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,14,434,NA,14,Hyponatraemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,7,222,NA,7,Hyponatraemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,2,434,NA,2,Hypophosphataemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Hypophosphataemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,2,434,NA,2,Hypovolaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Hypovolaemia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Lactose intolerance,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Lactose intolerance,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,3,434,NA,3,Malnutrition,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,2,222,NA,2,Malnutrition,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Metabolic acidosis,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Metabolic acidosis,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Metabolic alkalosis,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Metabolic alkalosis,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,5,434,NA,5,Vitamin D deficiency,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,5,222,NA,5,Vitamin D deficiency,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,22,434,NA,25,Arthralgia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,7,222,NA,7,Arthralgia,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,23,434,NA,24,Back pain,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,13,222,NA,13,Back pain,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,1,434,NA,1,Buttock pain,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Buttock pain,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG000,NA,other,NA,NA,4,434,NA,4,Flank pain,0,MedDRA 10.X,Systematic Assessment
NCT00359424,EG001,NA,other,NA,NA,0,222,NA,0,Flank pain,0,MedDRA 10.X,Systematic Assessment
