"id";"pmid";"doi";"any paper";"publication_found";"publication_date";"comments_from_doublecheck";"last_update_submitted_date";"registration_date";"summary_results_date";"study_type";"phase";"enrollment";"recruitment_status";"title";"start_date";"completion_date";"primary_completion_date";"has_summary_results";"allocation";"masking";"main_sponsor";"is_multicentric";"principal_investigator_1";"principal_investigator_2";"principal_investigator_3";"study_chair_1";"study_chair_2";"study_director_1";"study_director_2";"unspecified_official";"sub_investigator";"registration_year";"start_year";"completion_year";"primary_completion_year";"affiliation";"initial_doublecheck";"main_sample_rater";"publication_type";"has_reg_pub_link";"color_green_only";"color";"issn";"journal";"publisher";"publication_date_unpaywall";"has_followup_2y";"has_followup_2y_pub";"has_followup_2y_sumres";"has_followup_5y";"has_followup_5y_pub";"has_followup_5y_sumres";"is_summary_results_5y";"is_summary_results_2y";"is_publication_2y";"is_publication_5y";"has_publication";"has_pubmed";"has_ft";"ft_source";"ft_doi.x";"pub_title";"journal_pubmed";"ppub_date";"epub_date";"citation";"registry";"has_trn_secondary_id";"has_trn_abstract";"has_trn_ft";"ft_doi.y"
"NCT01990313";"27553876";"10.1084/jem.20191712";1;1;2016-08-21;NA;2018-01-22;2013-11-06;2017-12-15;"Interventional";"Not Applicable";15;"Completed";"Neural Signatures of Parkinson's Disease";2013-10-01;2016-11-01;2016-11-01;TRUE;NA;"None (Open Label)";"OTHER";FALSE;"Stanford University";NA;NA;NA;NA;NA;NA;NA;NA;2013;2013;2016;2016;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"hybrid";"hybrid";"0022-1007,1540-9538";"Journal of Experimental Medicine";"Rockefeller University Press";2020-06-19;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Subthalamic beta oscillations are attenuated after withdrawal of chronic high frequency neurostimulation in Parkinson's disease";"Neurobiology of disease";"2016-Dec";"2016-08-21";"Trager et al. (2016) Subthalamic beta oscillations are attenuated after withdrawal of chronic high frequency neurostimulation in Parkinson's disease";NA;FALSE;FALSE;FALSE;NA
"NCT02280863";"27191182";"10.1007/s00270-020-02648-6";1;1;2016-05-18;NA;2018-06-01;2014-07-09;2018-03-02;"Interventional";"Not Applicable";24;"Completed";"Hybrid Closed-Loop Hotel Studies With Medtronic PID Controller";2014-07-01;2015-05-01;2015-05-01;TRUE;"Non-Randomized";"None (Open Label)";"OTHER";TRUE;"Stanford University";NA;NA;NA;NA;NA;NA;NA;NA;2014;2014;2015;2015;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"hybrid";"hybrid";"0174-1551,1432-086X";"CardioVascular and Interventional Radiology";"Springer Science and Business Media LLC";2020-10-06;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Automated hybrid closed-loop control with a proportional-integral-derivative based system in adolescents and adults with type 1 diabetes: individualizing settings for optimal performance";"Pediatric diabetes";"2017-08";"2016-05-18";"Ly et al. (2017) Automated hybrid closed-loop control with a proportional-integral-derivative based system in adolescents and adults with type 1 diabetes: individualizing settings for optimal performance";NA;FALSE;FALSE;FALSE;NA
"NCT02852434";"30500336";"10.1016/j.cell.2021.06.019";1;1;2018-11-27;NA;2019-06-05;2016-06-20;2018-03-16;"Interventional";"Phase 3";72;"Completed";"Self-administered Lidocaine Gel for Pain-control During Cervical Preparation for Dilation and Evacuation";2016-07-01;2017-04-01;2017-04-01;TRUE;"Randomized";"None (Open Label)";"OTHER";FALSE;"Stanford University";NA;NA;NA;NA;NA;NA;NA;NA;2016;2016;2017;2017;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"bronze";"green";"0092-8674";"Cell";"Elsevier BV";2021-08-01;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Self-administered lidocaine gel for local anesthesia prior to osmotic dilator placement: a randomized trial";"Contraception";"2019-03";"2018-11-27";"Schivone et al. (2019) Self-administered lidocaine gel for local anesthesia prior to osmotic dilator placement: a randomized trial";"ClinicalTrials.gov";TRUE;FALSE;FALSE;TRUE
"NCT02605187";"30867278";"10.1016/j.jtct.2021.07.009";1;1;2019-03-13;NA;2018-09-17;2015-11-10;2018-04-20;"Interventional";"Not Applicable";160;"Completed";"Patient-Driven Analgesic Protocol Selection for Post-Cesarean Pain Management";2015-11-01;2017-05-22;2017-05-22;TRUE;"Randomized";"Triple";"OTHER";FALSE;"Stanford University";NA;NA;NA;NA;NA;NA;NA;NA;2015;2015;2017;2017;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"bronze";"green";"2666-6367";"Transplantation and Cellular Therapy";"Elsevier BV";2021-11-01;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;NA;FALSE;"Impact of patient choice for different postcesarean delivery analgesic protocols on opioid consumption: a randomized prospective clinical trial";"Regional anesthesia and pain medicine";"2019-05";"2019-03-13";"Carvalho et al. (2019) Impact of patient choice for different postcesarean delivery analgesic protocols on opioid consumption: a randomized prospective clinical trial";"ClinicalTrials.gov";TRUE;TRUE;NA;FALSE
"NCT01067144";"29238824";"10.1136/bmjgast-2021-000813";1;1;2018-04-01;NA;2018-09-06;2010-02-09;2018-06-01;"Interventional";"Phase 3";422;"Terminated";"Stanford Accelerated Recovery Trial (START)";2010-05-01;2016-07-01;2016-07-01;TRUE;"Randomized";"Quadruple";"OTHER";FALSE;"Stanford University";NA;NA;NA;NA;NA;NA;NA;NA;2010;2010;2016;2016;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"gold";"gold";"2054-4774";"BMJ Open Gastroenterology";"BMJ";2021-12-01;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Effect of Perioperative Gabapentin on Postoperative Pain Resolution and Opioid Cessation in a Mixed Surgical Cohort: A Randomized Clinical Trial";"JAMA surgery";"2018-04-01";NA;"Hah et al. (2018) Effect of Perioperative Gabapentin on Postoperative Pain Resolution and Opioid Cessation in a Mixed Surgical Cohort: A Randomized Clinical Trial";"ClinicalTrials.gov";TRUE;TRUE;FALSE;TRUE
"NCT02257970";"30333315";"10.1093/pm/pnz094";1;1;2018-10-18;NA;2018-08-15;2014-08-25;2018-07-19;"Interventional";"Phase 4";117;"Completed";"Lymphedema Study for Arm or Leg Lymphedema";2009-03-01;2017-03-01;2016-12-01;TRUE;"Randomized";"Quadruple";"OTHER";FALSE;"Stanford University";NA;NA;NA;NA;NA;NA;NA;NA;2014;2009;2017;2017;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"hybrid";"hybrid";"1526-2375,1526-4637";"Pain Medicine";"Oxford University Press (OUP)";2019-05-14;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Pilot studies demonstrate the potential benefits of antiinflammatory therapy in human lymphedema";"JCI insight";"2018-10-18";"2018-10-18";"Rockson et al. (2018) Pilot studies demonstrate the potential benefits of antiinflammatory therapy in human lymphedema";"ClinicalTrials.gov";TRUE;TRUE;FALSE;TRUE
"NCT01802073";"23054338";"10.1007/s10875-012-9801-1";1;1;2012-10-09;NA;2018-08-23;2013-02-21;2018-07-20;"Interventional";"Phase 3";34;"Completed";"Primary Sclerosing Cholangitis With Oral Vancomycin by the Study of Its Antimicrobial and Immunomodulating Effects";2012-01-01;2015-08-01;2015-08-01;TRUE;NA;"None (Open Label)";"OTHER";FALSE;"Stanford University";NA;NA;NA;NA;NA;NA;NA;NA;2013;2012;2015;2015;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"green";"green";"0271-9142,1573-2592";"Journal of Clinical Immunology";"Springer Science and Business Media LLC";2012-10-09;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Immunomodulatory effect of vancomycin on Treg in pediatric inflammatory bowel disease and primary sclerosing cholangitis";"Journal of clinical immunology";"2013-Feb";"2012-10-09";"Abarbanel et al. (2013) Immunomodulatory effect of vancomycin on Treg in pediatric inflammatory bowel disease and primary sclerosing cholangitis";NA;FALSE;FALSE;FALSE;NA
"NCT02738203";"30444982";"10.1016/j.jpeds.2017.02.062";1;1;2018-11-13;NA;2019-06-04;2016-04-04;2018-08-07;"Interventional";"Phase 3";220;"Completed";"Self-Administered Lidocaine Gel for Pain Management With IUD Insertion";2016-06-01;2017-10-19;2017-10-19;TRUE;"Randomized";"Double";"OTHER";FALSE;"Stanford University";NA;NA;NA;NA;NA;NA;NA;NA;2016;2016;2017;2017;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"green";"green";"0022-3476";"The Journal of Pediatrics";"Elsevier BV";2017-06-01;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Self-administered vaginal lidocaine gel for pain management with intrauterine device insertion: a blinded, randomized controlled trial";"American journal of obstetrics and gynecology";"2019-02";"2018-11-13";"Conti et al. (2019) Self-administered vaginal lidocaine gel for pain management with intrauterine device insertion: a blinded, randomized controlled trial";"ClinicalTrials.gov";TRUE;FALSE;FALSE;TRUE
"NCT02586415";"29364767";"10.1158/1078-0432.CCR-17-0234";1;1;2018-01-24;NA;2019-05-13;2015-10-21;2018-08-23;"Interventional";"Not Applicable";182;"Terminated";"Endovascular Therapy Following Imaging Evaluation for Ischemic Stroke 3";2016-04-01;2017-08-23;2017-08-23;TRUE;"Randomized";"None (Open Label)";"OTHER";TRUE;"Stanford University";NA;NA;NA;NA;NA;NA;NA;NA;2015;2016;2017;2017;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"green";"green";"1078-0432,1557-3265";"Clinical Cancer Research";"American Association for Cancer Research (AACR)";2017-08-14;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;NA;FALSE;"Thrombectomy for Stroke at 6 to 16 Hours with Selection by Perfusion Imaging";"The New England journal of medicine";"2018-02-22";"2018-01-24";"Albers et al. (2018) Thrombectomy for Stroke at 6 to 16 Hours with Selection by Perfusion Imaging";"ClinicalTrials.gov";TRUE;TRUE;NA;FALSE
"NCT01807598";"31350306";"10.2967/jnumed.117.192641";1;1;2019-08-13;NA;2019-01-09;2013-03-05;2018-12-14;"Interventional";"Phase 2";10;"Completed";"Brentuximab Vedotin in Treating Patients With Advanced Systemic Mastocytosis or Mast Cell Leukemia";2013-09-01;2017-09-01;2017-09-01;TRUE;NA;"None (Open Label)";"OTHER";TRUE;"Stanford University Hospitals and Clinics";NA;NA;NA;NA;NA;NA;NA;NA;2013;2013;2017;2017;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"bronze";"green";"0161-5505,2159-662X";"Journal of Nuclear Medicine";"Society of Nuclear Medicine";2017-06-01;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"A phase 2 study of brentuximab vedotin in patients with CD30-positive advanced systemic mastocytosis";"Blood advances";"2019-08-13";NA;"Gotlib et al. (2019) A phase 2 study of brentuximab vedotin in patients with CD30-positive advanced systemic mastocytosis";"ClinicalTrials.gov";TRUE;TRUE;FALSE;TRUE
"NCT02303041";"29175429";"10.1172/JCI92707";1;1;2017-11-23;NA;2019-01-10;2014-11-25;2018-12-18;"Interventional";"Phase 2";10;"Terminated";"Pilot Study of Sonidegib and Buparlisib in Treating Patients With Advanced or Metastatic Basal Cell Carcinoma";2015-02-01;2017-06-01;2017-04-01;TRUE;"Non-Randomized";"None (Open Label)";"OTHER";FALSE;"Stanford University";NA;NA;NA;NA;NA;NA;NA;NA;2014;2015;2017;2017;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"bronze";"green";"0021-9738,1558-8238";"Journal of Clinical Investigation";"American Society for Clinical Investigation";2017-07-10;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"An exploratory open-label, investigator-initiated study to evaluate the efficacy and safety of combination sonidegib and buparlisib for advanced basal cell carcinomas";"Journal of the American Academy of Dermatology";"2018-05";"2017-11-23";"Tran et al. (2018) An exploratory open-label, investigator-initiated study to evaluate the efficacy and safety of combination sonidegib and buparlisib for advanced basal cell carcinomas";NA;FALSE;FALSE;FALSE;NA
"NCT01392989";"30951840";"10.2196/jmir.7833";1;1;2019-04-03;NA;2019-04-18;2011-06-21;2019-03-14;"Interventional";"Phase 2";44;"Completed";"Post T-plant Infusion of Allogeneic Cytokine Induced Killer (CIK) Cells as Consolidative Therapy in Myelodysplastic Syndromes/Myeloproliferative Disorders";2011-03-01;2017-03-19;2016-06-07;TRUE;NA;"None (Open Label)";"OTHER";FALSE;"Stanford University";NA;NA;NA;NA;NA;NA;NA;NA;2011;2011;2017;2017;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"gold";"gold";"1438-8871";"Journal of Medical Internet Research";"JMIR Publications Inc.";2017-07-11;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Donor-Derived Cytokine-Induced Killer Cell Infusion as Consolidation after Nonmyeloablative Allogeneic Transplantation for Myeloid Neoplasms";"Biology of blood and marrow transplantation : journal of the American Society for Blood and Marrow Transplantation";"2019-07";"2019-04-03";"Narayan et al. (2019) Donor-Derived Cytokine-Induced Killer Cell Infusion as Consolidation after Nonmyeloablative Allogeneic Transplantation for Myeloid Neoplasms";"ClinicalTrials.gov";TRUE;TRUE;FALSE;TRUE
"NCT03076190";"31087093";"10.1542/peds.2020-049866";1;1;2019-11-01;NA;2020-03-19;2016-12-06;2019-06-06;"Interventional";"Not Applicable";131;"Completed";"My Surgical Success: A Randomized Controlled Pilot Study of a Pre-surgical Psychological Intervention";2015-08-01;2017-06-01;2017-06-01;TRUE;"Randomized";"None (Open Label)";"OTHER";TRUE;"Stanford University";NA;NA;NA;NA;NA;NA;NA;NA;2016;2015;2017;2017;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"green";"green";"0031-4005,1098-4275";"Pediatrics";"American Academy of Pediatrics (AAP)";2021-05-01;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"""My Surgical Success"": Effect of a Digital Behavioral Pain Medicine Intervention on Time to Opioid Cessation After Breast Cancer Surgery-A Pilot Randomized Controlled Clinical Trial";"Pain medicine (Malden, Mass.)";"2019-11-01";NA;"Darnall et al. (2019) ""My Surgical Success"": Effect of a Digital Behavioral Pain Medicine Intervention on Time to Opioid Cessation After Breast Cancer Surgery-A Pilot Randomized Controlled Clinical Trial";"ClinicalTrials.gov";TRUE;FALSE;FALSE;TRUE
"NCT02047643";"25231116";"10.1186/s12871-017-0395-2";1;1;2014-09-17;NA;2019-12-17;2014-01-17;2019-10-02;"Interventional";"Not Applicable";18;"Completed";"Accelerometer Use in the Prevention of Exercise-Associated Hypoglycemia in Type 1 Diabetes: Outpatient Exercise Protocol";2014-03-12;2014-05-01;2014-05-01;TRUE;"Randomized";"None (Open Label)";"OTHER";FALSE;"Stanford University";NA;NA;NA;NA;NA;NA;NA;NA;2014;2014;2014;2014;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"gold";"gold";"1471-2253";"BMC Anesthesiology";"Springer Science and Business Media LLC";2017-08-11;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"The impact of accelerometer use in exercise-associated hypoglycemia prevention in type 1 diabetes";"Journal of diabetes science and technology";"2015-Jan";"2014-09-17";"Stenerson et al. (2015) The impact of accelerometer use in exercise-associated hypoglycemia prevention in type 1 diabetes";NA;FALSE;FALSE;FALSE;NA
"NCT00490529";"32558897";"10.1002/lt.24986";1;1;2020-09-07;NA;2020-01-08;2007-06-20;2019-11-13;"Interventional";"Phase 2";59;"Completed";"Phase 1-2 of a CpG-Activated Whole Cell Vaccine Followed by Autologous Immunotransplant for MCL";2009-08-01;2017-12-14;2017-12-14;TRUE;NA;"None (Open Label)";"OTHER";FALSE;"Stanford University";NA;NA;NA;NA;NA;NA;NA;NA;2007;2009;2017;2017;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"hybrid";"hybrid";"1527-6465,1527-6473";"Liver Transplantation";"Wiley";2018-02-23;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Autologous tumor cell vaccine induces antitumor T cell immune responses in patients with mantle cell lymphoma: A phase I/II trial";"The Journal of experimental medicine";"2020-09-07";NA;"Frank et al. (2020) Autologous tumor cell vaccine induces antitumor T cell immune responses in patients with mantle cell lymphoma: A phase I/II trial";"ClinicalTrials.gov";TRUE;TRUE;FALSE;TRUE
"NCT02266576";"32000738";"10.1177/2325967117722794";1;1;2020-01-30;NA;2019-12-09;2014-10-13;2019-12-09;"Interventional";"Not Applicable";207;"Completed";"A Patient-Centered Strategy for Improving Diabetes Prevention in Urban American Indians";2015-06-01;2017-08-30;2017-08-30;TRUE;"Randomized";"Single";"OTHER";TRUE;"Stanford University";NA;NA;NA;NA;NA;NA;NA;NA;2014;2015;2017;2017;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"gold";"gold";"2325-9671,2325-9671";"Orthopaedic Journal of Sports Medicine";"SAGE Publications";2017-08-01;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Comparing enhanced versus standard Diabetes Prevention Program among indigenous adults in an urban setting: a randomized controlled trial";"BMC public health";"2020-Jan-30";"2020-01-30";"Rosas et al. (2020) Comparing enhanced versus standard Diabetes Prevention Program among indigenous adults in an urban setting: a randomized controlled trial";"ClinicalTrials.gov";TRUE;TRUE;FALSE;TRUE
"NCT02367430";"31910750";"10.2196/24047";1;1;2020-01-08;NA;2020-02-04;2015-02-13;2020-01-27;"Interventional";"Not Applicable";14;"Completed";"Critical Time Intervention for Individuals With Hoarding Disorder";2013-01-01;2015-07-01;2015-07-01;TRUE;NA;"None (Open Label)";"OTHER";TRUE;"Stanford University";NA;NA;NA;NA;NA;NA;NA;NA;2015;2013;2015;2015;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"gold";"gold";"1438-8871";"Journal of Medical Internet Research";"JMIR Publications Inc.";2021-07-20;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Pilot Study Evaluating Critical Time Intervention for Individuals With Hoarding Disorder at Risk for Eviction";"Psychiatric services (Washington, D.C.)";"2020-04-01";"2020-01-08";"Millen et al. (2020) Pilot Study Evaluating Critical Time Intervention for Individuals With Hoarding Disorder at Risk for Eviction";"ClinicalTrials.gov";TRUE;FALSE;FALSE;TRUE
"NCT03049280";"31536129";"10.1016/j.clgc.2017.07.003";1;1;2019-11-01;NA;2020-09-15;2017-01-30;2020-07-28;"Interventional";"Not Applicable";33;"Completed";"Prospective, Multicenter da Vinci?� SP��� Surgical System TORS Study";2017-04-17;2017-12-26;2017-11-14;TRUE;NA;"None (Open Label)";"INDUSTRY";TRUE;"Stanford University";NA;NA;NA;NA;NA;NA;NA;NA;2017;2017;2017;2017;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"green";"green";"1558-7673";"Clinical Genitourinary Cancer";"Elsevier BV";2018-02-01;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;NA;FALSE;"A Next-Generation Single-Port Robotic Surgical System for Transoral Robotic Surgery: Results From Prospective Nonrandomized Clinical Trials";"JAMA otolaryngology-- head & neck surgery";"2019-Nov-01";NA;"Holsinger et al. (2019) A Next-Generation Single-Port Robotic Surgical System for Transoral Robotic Surgery: Results From Prospective Nonrandomized Clinical Trials";"ClinicalTrials.gov";TRUE;TRUE;NA;FALSE
"NCT01400269";"29775078";"10.1128/AAC.00988-17";1;1;2018-05-18;"22 instead of 48 participants";2022-02-15;2011-05-31;NA;"Interventional";"Not Applicable";48;"Completed";"An Evaluation of a Developmentally-Based Parent Training Program for Children With Autism";2010-09-01;2014-01-01;2014-01-01;FALSE;NA;"None (Open Label)";"OTHER";FALSE;"Stanford University";NA;NA;NA;NA;NA;NA;NA;NA;2011;2010;2014;2014;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"green";"green";"0066-4804,1098-6596";"Antimicrobial Agents and Chemotherapy";"American Society for Microbiology";2017-10-01;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;NA;NA;FALSE;TRUE;TRUE;TRUE;FALSE;NA;FALSE;"Effects of a parent-implemented Developmental Reciprocity Treatment Program for children with autism spectrum disorder";"Autism : the international journal of research and practice";"2019-04";"2018-05-18";"Gengoux et al. (2019) Effects of a parent-implemented Developmental Reciprocity Treatment Program for children with autism spectrum disorder";NA;FALSE;FALSE;NA;NA
"NCT01919502";"28830483";"10.1200/JCO.2017.75.7526";1;1;2017-08-22;NA;2014-05-12;2013-08-05;NA;"Interventional";"Not Applicable";51;"Completed";"Semi-quantitative Pregnancy Test to Monitor hCG Levels After Assisted Fertility Treatment";2013-10-01;2014-04-01;2014-04-01;FALSE;NA;"None (Open Label)";"OTHER";FALSE;"Division of Reproductive Endocrinology and Infertility Stanford University School of Medicine; Dept of Obstetrics and Gynecology, Stanford University, Stanford University School of Medicine";NA;NA;NA;NA;NA;NA;NA;NA;2013;2013;2014;2014;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"green";"green";"0732-183X,1527-7755";"Journal of Clinical Oncology";"American Society of Clinical Oncology (ASCO)";2018-03-20;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;NA;NA;FALSE;TRUE;TRUE;TRUE;FALSE;NA;FALSE;"Results of a pilot study in the U.S. and Vietnam to assess the utility and acceptability of a multi-level pregnancy test (MLPT) for home monitoring of hCG trends after assisted reproduction";"BMC women's health";"2017-08-22";"2017-08-22";"Shochet et al. (2017) Results of a pilot study in the U.S. and Vietnam to assess the utility and acceptability of a multi-level pregnancy test (MLPT) for home monitoring of hCG trends after assisted reproduction";"ClinicalTrials.gov";TRUE;TRUE;NA;FALSE
"NCT01899378";"26832746";"10.1176/appi.ajp.2017.16091072";1;1;2016-02-02;NA;2016-10-13;2013-07-10;NA;"Interventional";"Phase 1";160;"Completed";"Safety and Efficacy of Probiotics in Bangladeshi Infants";2013-10-01;2014-07-01;2014-07-01;FALSE;"Randomized";"None (Open Label)";"OTHER";FALSE;"Stanford University";NA;NA;NA;NA;"Stanford University";NA;NA;NA;2013;2013;2014;2014;"Stanford";NA;"First Stanford Sample";"journal publication";TRUE;"bronze";"green";"0002-953X,1535-7228";"American Journal of Psychiatry";"American Psychiatric Association Publishing";2017-12-01;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;NA;NA;TRUE;TRUE;TRUE;TRUE;TRUE;"doi";TRUE;"Safety and acceptability of Lactobacillus reuteri DSM 17938 and Bifidobacterium longum subspecies infantis 35624 in Bangladeshi infants: a phase I randomized clinical trial";"BMC complementary and alternative medicine";"2016-Feb-02";"2016-02-02";"Hoy-Schulz et al. (2016) Safety and acceptability of Lactobacillus reuteri DSM 17938 and Bifidobacterium longum subspecies infantis 35624 in Bangladeshi infants: a phase I randomized clinical trial";"ClinicalTrials.gov";TRUE;TRUE;FALSE;TRUE
